customer_id,step,age,region,recency_days,frequency,avg_monetary,action,donation,profit
135,0,54,east,120,7,3.4871051108946016,0,0.0,0.0
135,1,54,east,155,7,7.603077010945865,0,0.0,0.0
135,2,54,east,180,8,1.0,0,0.0,0.0
135,3,54,east,215,8,7.546695565981425,0,0.0,0.0
135,4,54,east,254,9,7.901514694480312,0,0.0,0.0
135,5,54,east,290,9,9.35893815267954,0,0.0,0.0
135,6,54,east,316,10,3.590871037753973,0,0.0,0.0
135,7,54,east,348,10,1.0,0,0.0,0.0
135,8,54,east,370,10,1.0,0,0.0,0.0
136,0,51,west,255,10,15.648041726029684,0,0.0,0.0
136,1,51,west,275,10,6.522410674553257,0,0.0,0.0
136,2,51,west,312,10,1.0,0,0.0,0.0
136,3,51,west,340,10,23.22840993151706,0,0.0,0.0
136,4,51,west,365,10,16.56472725171635,0,0.0,0.0
136,5,51,west,399,11,35.913195022584944,0,1.3081553085933406,1.3081553085933406
137,0,47,west,225,1,39.54659028932832,1,0.0,-0.5
137,1,47,west,260,1,45.04448332106841,1,0.0,-0.5
137,2,47,west,285,2,45.071348619464516,1,0.0,-0.5
137,3,47,west,322,2,47.56521943438148,1,0.0,-0.5
137,4,47,west,351,2,43.855942411807234,1,0.0,-0.5
137,5,47,west,378,2,49.41033418832555,1,0.0,-0.5
137,6,47,west,414,2,50.21166219748174,1,0.0,-0.5
138,0,26,south,136,0,65.16876659807468,1,0.0,-0.5
138,1,26,south,168,0,58.191286322241936,1,0.0,-0.5
138,2,26,south,195,0,61.1601325280669,1,0.0,-0.5
138,3,26,south,233,0,85.33845510971216,1,0.0,-0.5
138,4,26,south,264,0,83.044847918235,1,1.7415051462231166,1.2415051462231166
138,5,26,south,294,0,84.69874396796818,1,0.0,-0.5
138,6,26,south,331,0,85.21114418291415,1,0.0,-0.5
139,0,47,east,79,0,37.04684956210146,0,0.0,0.0
139,1,47,east,113,0,57.35764400046095,0,0.0,0.0
139,2,47,east,146,0,87.86519334769153,1,0.0,-0.5
139,3,47,east,180,0,90.83070946591147,1,0.0,-0.5
139,4,47,east,214,0,102.86424508723215,1,0.0,-0.5
139,5,47,east,240,0,105.9353403218597,1,0.0,-0.5
139,6,47,east,264,0,106.7194671280123,1,0.0,-0.5
140,0,34,east,303,1,142.5263534045443,1,0.0,-0.5
140,1,34,east,335,1,150.8386272039281,1,0.0,-0.5
140,2,34,east,369,2,162.27684787956974,1,0.0,-0.5
140,3,34,east,396,2,178.69535022815728,1,0.0,-0.5
140,4,34,east,435,2,182.03913183565297,1,0.0,-0.5
140,5,34,east,461,2,163.63510722755905,1,0.0,-0.5
140,6,34,east,484,2,153.92068147078356,1,0.0,-0.5
140,7,34,east,520,2,162.3232395215989,1,0.0,-0.5
141,0,32,south,111,1,46.96637283333064,0,0.0,0.0
141,1,32,south,137,1,66.76592318413716,1,0.0,-0.5
141,2,32,south,176,1,65.92450191735642,1,0.0,-0.5
141,3,32,south,208,1,57.41136919296487,1,0.0,-0.5
141,4,32,south,232,1,58.777211439766845,1,0.0,-0.5
141,5,32,south,256,1,68.9984352945267,1,0.0,-0.5
141,6,32,south,295,2,57.46334739234217,1,0.0,-0.5
141,7,32,south,325,2,75.3719032061029,1,0.0,-0.5
142,0,31,south,314,2,17.63642047647182,1,0.0,-0.5
142,1,31,south,342,3,19.947166190669908,0,0.0,0.0
142,2,31,south,373,3,13.21140123413415,0,0.0,0.0
142,3,31,south,402,3,7.754902449193321,0,0.0,0.0
142,4,31,south,426,3,14.817966082214777,0,9.812254924884398,9.812254924884398
142,5,31,south,465,3,1.0,0,0.0,0.0
142,6,31,south,503,3,7.436381466557661,0,0.0,0.0
142,7,31,south,542,3,11.824068658375218,0,0.0,0.0
142,8,31,south,567,3,10.309546623746476,0,0.0,0.0
143,0,66,south,301,0,121.24662525591441,1,0.0,-0.5
143,1,66,south,329,0,119.08831112984232,1,0.0,-0.5
143,2,66,south,352,0,127.13401038901448,1,0.0,-0.5
143,3,66,south,383,0,121.98670052618169,1,1.6702521050841475,1.1702521050841475
143,4,66,south,417,0,119.71985982933752,1,0.0,-0.5
143,5,66,south,449,0,108.17877044567597,1,0.0,-0.5
144,0,33,east,211,9,215.81193756506403,0,0.0,0.0
144,1,33,east,249,9,209.8487518127698,0,0.0,0.0
144,2,33,east,273,9,209.8868872412833,0,1.3746303280721137,1.3746303280721137
144,3,33,east,294,10,207.4386680333048,0,0.0,0.0
144,4,33,east,320,10,210.65384261119476,0,0.0,0.0
144,5,33,east,357,11,199.42288747333703,0,0.0,0.0
144,6,33,east,382,11,194.43992383808114,0,0.0,0.0
145,0,35,west,82,1,22.993076191644732,0,11.888522924338849,11.888522924338849
145,1,35,west,115,1,18.523461300389624,0,1.700847269050605,1.700847269050605
145,2,35,west,154,1,25.610009457838313,1,0.0,-0.5
145,3,35,west,192,1,26.270070232706825,1,0.0,-0.5
145,4,35,west,216,1,29.94559178962778,1,0.0,-0.5
146,0,67,east,96,3,63.543891799080825,0,0.0,0.0
146,1,67,east,127,3,69.9822258029814,0,0.0,0.0
146,2,67,east,153,3,76.30172217642722,0,30.247151127399537,30.247151127399537
146,3,67,east,188,3,100.26719984049377,0,0.0,0.0
146,4,67,east,222,3,98.9120795531724,0,21.74274985290458,21.74274985290458
147,0,45,north,78,9,61.30426284176268,0,11.612089056261242,11.612089056261242
147,1,45,north,101,9,64.35678608100656,0,88.95733258425058,88.95733258425058
147,2,45,north,131,9,57.25131240328725,0,211.08337447088135,211.08337447088135
147,3,45,north,161,9,55.91963348113389,0,46.41511181984998,46.41511181984998
148,0,54,east,385,3,22.02257871163944,0,0.0,0.0
148,1,54,east,410,3,25.318623506504508,0,55.47765355203556,55.47765355203556
148,2,54,east,433,3,15.696344960146192,0,0.0,0.0
148,3,54,east,457,3,4.808027565529077,0,0.0,0.0
148,4,54,east,490,3,4.819940780597773,0,0.0,0.0
148,5,54,east,515,3,1.0,0,0.0,0.0
148,6,54,east,543,3,12.087177273614268,0,52.654477445384934,52.654477445384934
148,7,54,east,576,3,11.762607331813488,0,0.0,0.0
149,0,21,west,67,5,5.918123284962345,0,0.0,0.0
149,1,21,west,87,5,1.0,0,0.0,0.0
149,2,21,west,112,5,1.0,0,0.0,0.0
149,3,21,west,133,5,1.0,0,0.0,0.0
149,4,21,west,153,5,15.787594988053208,0,18.06196274349292,18.06196274349292
149,5,21,west,179,5,38.5194948678352,0,0.0,0.0
149,6,21,west,199,5,46.57467827222164,0,0.0,0.0
149,7,21,west,226,5,39.879753059097084,0,0.0,0.0
150,0,22,north,328,1,115.95164104659524,1,0.0,-0.5
150,1,22,north,358,1,114.77650936210514,1,0.0,-0.5
150,2,22,north,389,1,118.49182923257206,1,2.218000327960107,1.718000327960107
150,3,22,north,418,1,105.20453852082241,1,0.0,-0.5
150,4,22,north,457,1,101.97064294542739,1,0.0,-0.5
151,0,67,south,254,1,31.47583302409253,1,0.0,-0.5
151,1,67,south,274,1,30.852176087285546,1,0.0,-0.5
151,2,67,south,313,1,34.13703029046321,1,0.0,-0.5
151,3,67,south,344,1,44.626408361722305,1,0.0,-0.5
151,4,67,south,375,1,47.37870194741129,1,0.0,-0.5
151,5,67,south,399,1,52.461231525225635,1,0.0,-0.5
151,6,67,south,425,1,39.24369341650893,1,0.0,-0.5
151,7,67,south,446,1,29.081953145194696,1,0.0,-0.5
152,0,34,west,344,9,40.01009165665948,0,0.0,0.0
152,1,34,west,377,10,36.804996521750255,0,0.0,0.0
152,2,34,west,408,10,25.62430825260118,0,0.0,0.0
152,3,34,west,436,10,31.807272229649577,0,0.0,0.0
152,4,34,west,469,10,28.61416121658743,0,0.0,0.0
152,5,34,west,489,10,22.98606748780708,0,0.0,0.0
153,0,39,east,232,9,35.67687893482841,0,0.0,0.0
153,1,39,east,256,9,42.84605106826272,0,0.0,0.0
153,2,39,east,285,9,52.07931391449647,0,0.0,0.0
153,3,39,east,305,9,44.11444723470531,0,0.0,0.0
153,4,39,east,334,9,61.236577150132725,0,0.0,0.0
154,0,23,east,251,0,65.06684269208722,1,2.710252267440666,2.210252267440666
154,1,23,east,284,0,69.15058350691731,1,0.0,-0.5
154,2,23,east,306,0,80.098102655712,1,0.0,-0.5
154,3,23,east,330,0,93.06692628063203,1,0.0,-0.5
154,4,23,east,363,0,91.18169411293215,1,0.0,-0.5
154,5,23,east,400,0,70.24070634247622,1,0.0,-0.5
154,6,23,east,436,0,74.06231915093753,1,0.0,-0.5
154,7,23,east,475,0,66.7309832214055,1,0.0,-0.5
155,0,41,west,158,6,19.911383309669887,0,0.0,0.0
155,1,41,west,193,6,11.013841600702484,0,0.0,0.0
155,2,41,west,215,6,2.2467456888886126,0,0.0,0.0
155,3,41,west,238,6,6.909140325877055,0,0.0,0.0
155,4,41,west,259,6,5.036416616479409,0,0.0,0.0
155,5,41,west,284,6,8.188622835978153,0,0.0,0.0
155,6,41,west,321,6,10.24543727131085,0,0.0,0.0
155,7,41,west,341,6,17.977938426095083,0,0.0,0.0
155,8,41,west,365,6,16.556273492596638,0,0.0,0.0
156,0,50,west,185,3,32.408192734198295,0,0.0,0.0
156,1,50,west,207,3,33.12280587510008,0,0.0,0.0
156,2,50,west,235,4,40.27023273329414,0,0.0,0.0
156,3,50,west,268,4,44.581804996278805,0,0.0,0.0
156,4,50,west,291,4,39.49190308994704,0,0.0,0.0
156,5,50,west,318,5,51.32367966422177,0,0.0,0.0
157,0,35,west,269,6,119.85722547192884,0,0.0,0.0
157,1,35,west,305,6,118.06281106605263,0,0.0,0.0
157,2,35,west,344,6,118.95024616756321,0,0.0,0.0
157,3,35,west,375,6,137.42373532086535,0,0.0,0.0
157,4,35,west,403,6,127.14951020795955,0,0.0,0.0
157,5,35,west,425,6,139.3694331309497,0,0.0,0.0
157,6,35,west,454,6,141.72004981540536,0,0.0,0.0
158,0,26,south,66,1,1.0,0,0.0,0.0
158,1,26,south,88,1,1.0,0,0.0,0.0
158,2,26,south,122,1,1.5832410334515963,1,0.0,-0.5
158,3,26,south,156,1,9.68591431752814,1,0.0,-0.5
159,0,23,south,32,5,1.0,0,0.9928806179082361,0.9928806179082361
159,1,23,south,57,5,1.0,0,3.8717783384252513,3.8717783384252513
159,2,23,south,92,5,1.0,0,0.3202986150421698,0.3202986150421698
159,3,23,south,128,5,1.0,0,0.0,0.0
160,0,61,south,128,4,36.77038374978993,0,0.0,0.0
160,1,61,south,149,5,21.027477154128324,0,0.0,0.0
160,2,61,south,183,5,4.618057437112029,0,0.0,0.0
160,3,61,south,205,5,2.6952815320305286,0,0.0,0.0
160,4,61,south,244,5,1.0,0,0.0,0.0
160,5,61,south,267,5,1.0,0,0.0,0.0
161,0,39,east,51,4,35.762768952707674,0,9.973323964098851,9.973323964098851
161,1,39,east,81,4,34.84223172457236,0,57.38651570289286,57.38651570289286
161,2,39,east,108,4,31.427684345876873,0,1.7652467235773674,1.7652467235773674
161,3,39,east,139,5,45.28876445775249,0,0.0,0.0
161,4,39,east,167,5,46.8899262855631,0,0.0,0.0
161,5,39,east,188,6,47.08619892960538,0,0.0,0.0
162,0,61,west,73,3,37.9681538857457,0,0.0,0.0
162,1,61,west,109,3,33.07597359087527,0,6.527269702244316,6.527269702244316
162,2,61,west,138,3,2.383299957601757,0,0.0,0.0
162,3,61,west,158,3,18.792667220108907,0,0.0,0.0
162,4,61,west,179,3,14.635460190471957,0,0.0,0.0
162,5,61,west,199,3,27.117780731863053,0,0.0,0.0
162,6,61,west,229,3,15.834246450362084,0,0.0,0.0
162,7,61,west,266,3,20.48073359941676,0,0.0,0.0
163,0,48,south,365,4,37.32912056308114,0,0.0,0.0
163,1,48,south,402,5,40.44807274368918,0,0.0,0.0
163,2,48,south,434,5,52.50635462449023,0,0.0,0.0
163,3,48,south,460,5,61.709008358339446,0,0.0,0.0
163,4,48,south,494,5,61.08625419302009,0,0.0,0.0
163,5,48,south,522,5,57.46799291064626,0,6.701437083940894,6.701437083940894
163,6,48,south,547,5,69.24082287968503,0,0.0,0.0
164,0,64,north,202,5,37.73634404111604,0,0.0,0.0
164,1,64,north,230,5,40.553389008465885,0,0.0,0.0
164,2,64,north,266,5,50.79988332312938,0,6.051925416858387,6.051925416858387
164,3,64,north,294,5,48.91581201952842,0,0.0,0.0
164,4,64,north,315,5,71.87502532422864,0,0.0,0.0
164,5,64,north,353,5,60.82871502353234,0,0.0,0.0
164,6,64,north,385,5,73.58873584471225,0,0.0,0.0
164,7,64,north,415,5,81.79638095789903,0,6.884202866143751,6.884202866143751
165,0,68,south,36,2,36.61753652756407,0,0.0,0.0
165,1,68,south,66,2,35.67079047150501,0,9.142848682021015,9.142848682021015
165,2,68,south,93,2,17.979605533268494,0,20.946335262255886,20.946335262255886
165,3,68,south,128,2,22.90946515107167,1,0.0,-0.5
166,0,31,west,139,3,99.82751369047332,0,19.464439369564822,19.464439369564822
166,1,31,west,161,3,104.16761013343925,0,0.0,0.0
166,2,31,west,195,3,99.65991257703517,0,0.0,0.0
166,3,31,west,225,3,119.51070289287412,0,1.977871885937299,1.977871885937299
166,4,31,west,264,3,114.91839667522504,0,0.0,0.0
166,5,31,west,296,3,112.0734063067304,0,0.0,0.0
166,6,31,west,333,3,125.61007610703216,0,0.0,0.0
166,7,31,west,361,3,141.04553946945518,0,11.831952710396607,11.831952710396607
166,8,31,west,398,3,140.80848092982635,0,14.25931679250564,14.25931679250564
167,0,38,south,313,0,30.824160441475552,1,0.0,-0.5
167,1,38,south,334,0,46.71926419361262,1,0.0,-0.5
167,2,38,south,354,0,38.762830691137296,1,0.0,-0.5
167,3,38,south,389,0,32.91257856370953,1,0.0,-0.5
167,4,38,south,414,0,46.7833021651859,1,0.0,-0.5
167,5,38,south,449,0,43.86645776042885,1,0.0,-0.5
167,6,38,south,487,0,33.597787645732055,1,0.0,-0.5
167,7,38,south,511,0,22.887490009998388,1,0.0,-0.5
167,8,38,south,537,0,23.921596786345983,1,0.0,-0.5
168,0,53,south,201,0,47.74093108249423,1,6.565562522216276,6.065562522216276
168,1,53,south,222,0,34.01575061317659,1,0.0,-0.5
168,2,53,south,248,0,23.300682488734136,1,1.5704855189618847,1.0704855189618847
168,3,53,south,268,0,26.513365410527534,1,0.5972427656825138,0.09724276568251378
168,4,53,south,303,0,17.845619634694426,1,0.0,-0.5
168,5,53,south,328,0,14.59374383593513,1,0.0,-0.5
168,6,53,south,354,0,16.10611387581373,1,44.56903286750966,44.06903286750966
169,0,28,east,339,3,24.203709690311094,0,0.0,0.0
169,1,28,east,378,3,19.9148671366614,0,0.0,0.0
169,2,28,east,400,3,13.603406263176602,0,0.0,0.0
169,3,28,east,435,3,1.0,0,2.103633043338017,2.103633043338017
169,4,28,east,458,3,9.076838889589341,0,0.0,0.0
170,0,48,south,201,1,105.47840861947645,1,0.0,-0.5
170,1,48,south,233,1,102.80019035223752,1,0.0,-0.5
170,2,48,south,259,1,107.15542238278115,1,0.0,-0.5
170,3,48,south,285,1,105.29580636631165,1,0.0,-0.5
170,4,48,south,324,1,111.92239569448981,1,0.33795060670972343,-0.16204939329027657
171,0,43,south,332,0,108.18716815504777,1,0.0,-0.5
171,1,43,south,369,0,113.0679605926073,1,1.4713812034054472,0.9713812034054472
171,2,43,south,397,0,130.71610809742776,1,0.0,-0.5
171,3,43,south,427,0,132.87523996983302,1,18.70271381045412,18.20271381045412
172,0,23,south,81,9,67.84404231720994,0,59.41331498178188,59.41331498178188
172,1,23,south,120,10,57.863167134418376,0,16.840872640384664,16.840872640384664
172,2,23,south,152,10,57.85700990765176,0,29.569189725934244,29.569189725934244
172,3,23,south,190,10,71.47609791138115,0,27.3212921829904,27.3212921829904
172,4,23,south,225,10,80.80242976984401,0,88.68789085068013,88.68789085068013
172,5,23,south,258,10,83.67403917754027,0,0.0,0.0
172,6,23,south,288,10,98.71866103347719,0,2.396756914766095,2.396756914766095
172,7,23,south,311,10,82.17984988941122,0,0.0,0.0
173,0,34,east,209,4,13.711643493568145,0,0.0,0.0
173,1,34,east,248,4,17.545678730539493,0,0.0,0.0
173,2,34,east,276,4,9.330440275013691,0,0.0,0.0
173,3,34,east,315,4,13.36471313795395,0,0.0,0.0
173,4,34,east,351,4,18.31750228501982,0,0.0,0.0
173,5,34,east,380,4,21.234104627270497,0,0.0,0.0
173,6,34,east,402,4,21.57147567926002,0,0.0,0.0
173,7,34,east,429,4,36.69274476672629,0,0.0,0.0
174,0,72,east,338,3,1.0,0,0.5683104736945143,0.5683104736945143
174,1,72,east,363,3,4.835225541999051,0,0.0,0.0
174,2,72,east,396,4,1.0,0,0.0,0.0
174,3,72,east,427,4,1.0,0,0.0,0.0
174,4,72,east,460,4,7.053376895190268,0,0.0,0.0
174,5,72,east,497,4,16.502558031836823,0,7.105785267188581,7.105785267188581
174,6,72,east,531,4,19.865170175624392,0,0.0,0.0
174,7,72,east,565,4,25.44834839274122,0,0.0,0.0
175,0,20,west,372,2,85.30275949360872,1,0.0,-0.5
175,1,20,west,409,2,86.85236335825404,1,0.0,-0.5
175,2,20,west,437,2,97.42519398851219,1,0.0,-0.5
175,3,20,west,472,2,100.93619094228859,1,0.0,-0.5
175,4,20,west,498,2,90.72222792168775,1,0.0,-0.5
175,5,20,west,532,2,100.22546256938584,1,0.0,-0.5
175,6,20,west,556,2,85.01386406346002,1,0.0,-0.5
175,7,20,west,576,2,79.8532092555826,1,1.6214688119551826,1.1214688119551826
175,8,20,west,599,2,84.4532348913671,1,0.0,-0.5
176,0,40,east,337,8,8.462044240813299,0,0.0,0.0
176,1,40,east,376,8,18.045694442565285,0,0.0,0.0
176,2,40,east,401,8,2.5857453620758086,0,0.0,0.0
176,3,40,east,424,9,1.0,0,0.0,0.0
176,4,40,east,452,9,1.0,0,0.0,0.0
176,5,40,east,474,9,1.0,0,0.0,0.0
176,6,40,east,510,9,1.0,0,0.0,0.0
176,7,40,east,532,9,9.12258989070333,0,0.0,0.0
177,0,67,north,321,9,16.047386399834217,0,0.0,0.0
177,1,67,north,356,9,5.328996032336153,0,0.0,0.0
177,2,67,north,380,9,19.64310957528035,0,0.0,0.0
177,3,67,north,406,9,1.0,0,0.0,0.0
177,4,67,north,442,9,1.0,0,0.0,0.0
177,5,67,north,462,9,6.9848398637241385,0,0.0,0.0
178,0,49,west,285,9,29.220763377466767,0,18.964621527909145,18.964621527909145
178,1,49,west,313,9,41.135050289895744,0,7.6454969946105305,7.6454969946105305
178,2,49,west,348,9,30.2168261388933,0,15.34946004905171,15.34946004905171
178,3,49,west,375,9,30.1705146335375,0,7.9020186546294315,7.9020186546294315
178,4,49,west,410,9,25.42662969964899,0,0.0,0.0
178,5,49,west,442,9,45.48773255650091,0,51.91416007938699,51.91416007938699
178,6,49,west,478,9,40.239606567160685,0,0.0,0.0
178,7,49,west,511,9,45.00145510438037,0,4.9546725658780915,4.9546725658780915
179,0,46,west,34,7,3.4327792522589378,0,0.0,0.0
179,1,46,west,72,7,6.7985015002687526,0,0.0,0.0
179,2,46,west,106,8,8.561697973420289,0,0.0,0.0
179,3,46,west,127,8,9.386183285900183,0,0.0,0.0
179,4,46,west,149,9,1.0,0,0.0,0.0
180,0,67,west,217,8,22.103726009732405,0,0.0,0.0
180,1,67,west,247,8,32.506955487572334,0,0.0,0.0
180,2,67,west,275,9,38.25715478305924,0,0.0,0.0
180,3,67,west,302,9,40.26798497701476,0,0.0,0.0
180,4,67,west,327,9,48.20980956813275,0,0.0,0.0
180,5,67,west,366,9,41.28177820427227,0,0.0,0.0
181,0,29,south,310,4,15.120308868974202,0,0.0,0.0
181,1,29,south,338,4,15.692444017044254,0,0.0,0.0
181,2,29,south,373,4,19.539678282846612,0,0.0,0.0
181,3,29,south,405,4,26.297158942434237,0,4.0310551662975165,4.0310551662975165
181,4,29,south,430,4,18.876360157612822,0,0.0,0.0
182,0,33,south,107,6,58.317301836709994,0,26.34601674729608,26.34601674729608
182,1,33,south,128,6,80.64571876438366,0,0.0,0.0
182,2,33,south,151,6,73.99264011681947,0,0.0,0.0
182,3,33,south,180,7,89.99074867488478,0,0.0,0.0
182,4,33,south,207,7,89.18121862897783,0,0.0,0.0
182,5,33,south,242,7,102.55401837570014,0,8.975697918345217,8.975697918345217
182,6,33,south,267,7,106.18206209815425,0,0.0,0.0
183,0,57,north,338,5,46.251300932451215,0,0.0,0.0
183,1,57,north,372,5,44.88271986384302,0,0.0,0.0
183,2,57,north,409,5,36.46195410579777,0,0.0,0.0
183,3,57,north,438,5,30.07012274594954,0,0.0,0.0
183,4,57,north,462,5,31.751247266756977,0,0.0,0.0
183,5,57,north,484,5,31.104344595980315,0,0.0,0.0
183,6,57,north,513,5,44.04792197077952,0,0.0,0.0
183,7,57,north,542,6,52.60983340488427,0,0.0,0.0
184,0,71,west,282,7,34.34260545213807,0,0.0,0.0
184,1,71,west,309,8,24.125060747982786,0,27.636357702208624,27.636357702208624
184,2,71,west,348,8,13.247873874970699,0,0.0,0.0
184,3,71,west,379,8,16.432215172288892,0,0.0,0.0
184,4,71,west,409,8,1.9304547673465997,0,0.0,0.0
185,0,68,south,218,0,189.70025603578534,1,0.0,-0.5
185,1,68,south,245,0,203.47481324971312,1,0.0,-0.5
185,2,68,south,272,0,206.75943806950164,1,0.0,-0.5
185,3,68,south,292,0,217.1417402110907,1,0.0,-0.5
185,4,68,south,323,0,239.1040061117836,1,0.0,-0.5
186,0,42,south,56,8,58.9538935204432,0,25.88873317434806,25.88873317434806
186,1,42,south,78,8,64.6551904038938,0,31.776076167207336,31.776076167207336
186,2,42,south,112,8,64.40933456217576,0,12.597453415252154,12.597453415252154
186,3,42,south,138,8,78.26193539478533,0,42.052803410256956,42.052803410256956
187,0,39,north,197,5,1.0,0,0.0,0.0
187,1,39,north,235,6,6.506198204535238,0,0.0,0.0
187,2,39,north,260,6,5.85242362439904,0,0.0,0.0
187,3,39,north,297,6,15.364106659889313,0,0.0,0.0
188,0,45,north,218,5,1.0,0,0.0,0.0
188,1,45,north,249,5,13.182003322120847,0,0.0,0.0
188,2,45,north,285,5,10.627666152504494,0,0.0,0.0
188,3,45,north,319,5,12.231905383706971,0,0.0,0.0
189,0,67,north,200,0,34.74018815611741,1,0.0,-0.5
189,1,67,north,223,0,53.866511437864695,1,0.0,-0.5
189,2,67,north,254,0,46.62712341977555,1,0.0,-0.5
189,3,67,north,290,0,32.278514492453404,1,0.0,-0.5
189,4,67,north,315,0,22.565840443613663,1,0.0,-0.5
189,5,67,north,353,0,11.986448469240882,1,0.0,-0.5
189,6,67,north,384,0,1.0,1,33.265846216718145,32.765846216718145
189,7,67,north,407,0,7.834857745430724,1,0.0,-0.5
190,0,61,west,395,3,1.0,0,0.0,0.0
190,1,61,west,433,3,1.0,0,0.0,0.0
190,2,61,west,469,3,1.0,0,0.0,0.0
190,3,61,west,496,3,1.0,0,3.580611095445263,3.580611095445263
190,4,61,west,534,3,1.0,0,0.0,0.0
191,0,28,south,296,3,89.24343716246726,0,0.0,0.0
191,1,28,south,330,4,94.4043104350918,0,1.551352710755082,1.551352710755082
191,2,28,south,352,4,93.43945891394677,0,0.0,0.0
191,3,28,south,384,4,95.78775649976563,0,0.0,0.0
191,4,28,south,408,4,93.58512766653817,0,0.0,0.0
191,5,28,south,433,4,85.83829918382536,0,0.0,0.0
191,6,28,south,467,4,70.63610056780682,0,0.0,0.0
191,7,28,south,492,4,39.550443546400736,0,0.0,0.0
192,0,65,north,314,9,90.15832864582457,0,8.800901584636913,8.800901584636913
192,1,65,north,339,9,74.64111606709669,0,0.0,0.0
192,2,65,north,366,9,55.15030520902453,0,0.0,0.0
192,3,65,north,386,9,63.47346743678815,0,0.0,0.0
192,4,65,north,416,9,56.22889224558508,0,0.0,0.0
192,5,65,north,453,9,49.38423781341368,0,2.3852582447565376,2.3852582447565376
192,6,65,north,480,10,51.30583657785732,0,0.0,0.0
192,7,65,north,502,10,73.71643353303071,0,3.824726056452601,3.824726056452601
193,0,19,south,179,3,39.00413387802729,0,0.0,0.0
193,1,19,south,203,4,42.33383764938016,0,0.0,0.0
193,2,19,south,234,4,46.084382461909705,0,0.0,0.0
193,3,19,south,265,4,47.27332109474768,0,0.0,0.0
193,4,19,south,301,4,62.186020433325524,0,0.0,0.0
194,0,43,east,311,4,43.69851419765733,0,0.0,0.0
194,1,43,east,347,4,31.773316011520198,0,0.0,0.0
194,2,43,east,385,4,21.32091784689315,0,0.0,0.0
194,3,43,east,405,4,16.37013199547714,0,0.8371179540274984,0.8371179540274984
194,4,43,east,438,4,33.61649840065104,0,3.33200860126645,3.33200860126645
194,5,43,east,463,5,23.935524181987407,0,0.0,0.0
194,6,43,east,497,5,15.019298797406243,0,0.0,0.0
194,7,43,east,533,5,16.89342243411133,0,0.0,0.0
195,0,46,east,254,9,52.7008908631075,0,0.0,0.0
195,1,46,east,291,9,38.457548463581034,0,0.0,0.0
195,2,46,east,318,9,46.66301482199385,0,0.0,0.0
195,3,46,east,357,9,45.830811728112366,0,0.0,0.0
195,4,46,east,378,9,53.82247546902281,0,0.0,0.0
195,5,46,east,405,9,60.29685198541227,0,0.0,0.0
196,0,30,north,267,3,37.272854038094124,0,5.622198889613862,5.622198889613862
196,1,30,north,301,3,42.16595269216036,0,0.0,0.0
196,2,30,north,321,4,45.4900644645776,0,0.0,0.0
196,3,30,north,352,4,49.46570079296515,0,0.0,0.0
196,4,30,north,374,4,51.76165060930998,0,0.0,0.0
196,5,30,north,403,4,59.682861840450975,0,0.0,0.0
197,0,21,north,139,0,3.4593917544178625,1,0.0,-0.5
197,1,21,north,168,0,9.186983114028239,1,0.0,-0.5
197,2,21,north,204,0,5.346093011806196,1,0.0,-0.5
197,3,21,north,243,0,8.831783274991619,1,0.0,-0.5
197,4,21,north,276,0,1.0,1,0.0,-0.5
197,5,21,north,297,0,13.15320906398603,1,0.0,-0.5
197,6,21,north,319,1,1.0,1,0.0,-0.5
198,0,56,south,23,8,123.97162881918096,0,17.668106890942024,17.668106890942024
198,1,56,south,56,8,126.10892945879684,0,0.0,0.0
198,2,56,south,94,8,129.5377492333791,0,0.0,0.0
198,3,56,south,130,9,122.56520983335321,0,0.0,0.0
198,4,56,south,166,9,118.29406401903772,0,0.0,0.0
199,0,67,east,131,0,39.91292134775733,1,0.0,-0.5
199,1,67,east,162,0,41.253222552572176,1,0.0,-0.5
199,2,67,east,195,0,65.00994920895086,1,0.0,-0.5
199,3,67,east,228,0,63.16876480626807,1,0.0,-0.5
199,4,67,east,260,0,60.79921843610907,1,0.0,-0.5
199,5,67,east,289,0,46.00775867082781,1,0.0,-0.5
199,6,67,east,313,0,32.70080073139785,1,0.0,-0.5
199,7,67,east,341,0,18.720014463216106,1,0.0,-0.5
199,8,67,east,366,0,22.444563642046656,1,0.7579504645820481,0.25795046458204807
200,0,53,west,164,9,36.83391777937807,0,0.0,0.0
200,1,53,west,199,9,53.9078967350505,0,0.0,0.0
200,2,53,west,227,9,49.11183979692216,0,0.0,0.0
200,3,53,west,251,9,38.654357315413286,0,0.0,0.0
200,4,53,west,282,9,51.04885919641012,0,4.095636643586113,4.095636643586113
200,5,53,west,313,9,42.09661103554819,0,0.0,0.0
200,6,53,west,347,9,34.15193458984383,0,0.0,0.0
201,0,53,north,69,2,26.415380699711974,0,24.317199681732195,24.317199681732195
201,1,53,north,94,2,29.94297109165293,0,18.046988158574845,18.046988158574845
201,2,53,north,130,2,36.872437440986204,1,0.0,-0.5
201,3,53,north,163,2,41.803451468134966,1,0.0,-0.5
201,4,53,north,200,2,19.843803129400158,1,37.04830818667665,36.54830818667665
201,5,53,north,235,2,1.0,1,40.962541204869176,40.462541204869176
201,6,53,north,266,2,16.686093085649805,1,46.66503422752144,46.16503422752144
201,7,53,north,300,2,18.939061308128164,1,0.0,-0.5
